"Comunidad","Provincia","Municipio","Población","Latitud","Longitud"
"Galicia","Pontevedra","Salvaterra de Miño",10471,42.08197,-8.499002
"Galicia","Pontevedra","Sanxenxo",17914,42.39948,-8.806928
"Galicia","Pontevedra","Silleda",8870,42.69791,-8.248382
"Galicia","Pontevedra","Soutomaior",7584,42.333,-8.567
"Galicia","Pontevedra","Tomiño",13782,41.98744,-8.745583
"Galicia","Pontevedra","Tui",17454,42.04621,-8.643768
"Galicia","Pontevedra","Valga",5671,42.69431,-8.639425
"Galicia","Pontevedra","Vigo",293977,42.23136,-8.712447
"Galicia","Pontevedra","Vilaboa",5869,42.34724,-8.646326
"Galicia","Pontevedra","Vila de Cruces",5033,42.79403,-8.170012
"Galicia","Pontevedra","Vilagarcía de Arousa",37761,42.59387,-8.765963
"Galicia","Pontevedra","Vilanova de Arousa",10225,42.56221,-8.82772
"Galicia","Pontevedra","A Illa de Arousa",4849,42.56406,-8.873684
"Castilla León","Salamanca","Abusejo",143,40.7098,-6.140146
"Castilla León","Salamanca","Agallas",132,40.44866,-6.442052
"Castilla León","Salamanca","Ahigal de los Aceiteros",88,40.87508,-6.747851
"Castilla León","Salamanca","Ahigal de Villarino",31,41.15826,-6.380927
"Castilla León","Salamanca","La Alameda de Gardón",74,40.65081,-6.758546
"Castilla León","Salamanca","La Alamedilla",101,40.47208,-6.826958
"Castilla León","Salamanca","Alaraz",448,40.74753,-5.288013
"Castilla León","Salamanca","Alba de Tormes",5122,40.82463,-5.515934
"Castilla León","Salamanca","Alba de Yeltes",200,40.671,-6.318453
"Castilla León","Salamanca","La Alberca",1045,40.48907,-6.111216
"Castilla León","Salamanca","La Alberguería de Argañán",98,40.41194,-6.814142
"Castilla León","Salamanca","Alconada",134,40.91125,-5.363195
"Castilla León","Salamanca","Aldeacipreste",91,40.38047,-5.896245
"Castilla León","Salamanca","Aldeadávila de la Ribera",1120,41.21826,-6.620032
"Castilla León","Salamanca","Aldea del Obispo",252,40.70917,-6.794617
"Castilla León","Salamanca","Aldealengua",713,40.98217,-5.550014
"Castilla León","Salamanca","Aldeanueva de Figueroa",253,41.14799,-5.525603
"Castilla León","Salamanca","Aldeanueva de la Sierra",98,40.6158,-6.098923
"Castilla León","Salamanca","Aldearrodrigo",150,41.11048,-5.806513
"Castilla León","Salamanca","Aldearrubia",519,41.00796,-5.497637
"Castilla León","Salamanca","Aldeaseca de Alba",64,40.81856,-5.448521
"Castilla León","Salamanca","Aldeaseca de la Frontera",248,40.94177,-5.207658
"Castilla León","Salamanca","Aldeatejada",2587,40.92322,-5.692632
"Castilla León","Salamanca","Aldeavieja de Tormes",99,40.58328,-5.61708
"Castilla León","Salamanca","Aldehuela de la Bóveda",265,40.84437,-6.048512
"Castilla León","Salamanca","Aldehuela de Yeltes",181,40.66347,-6.243898
"Castilla León","Salamanca","Almenara de Tormes",305,41.06409,-5.823345
"Castilla León","Salamanca","Almendra",132,41.22972,-6.341033
"Castilla León","Salamanca","Anaya de Alba",183,40.72855,-5.492349
"Castilla León","Salamanca","Añover de Tormes",89,41.13616,-5.914971
"Castilla León","Salamanca","Arabayona de Mógica",325,41.0471,-5.386216
"Castilla León","Salamanca","Arapiles",739,40.89376,-5.644847
"Castilla León","Salamanca","Arcediano",96,41.09332,-5.560326
"Castilla León","Salamanca","El Arco",89,41.11082,-5.825583
"Castilla León","Salamanca","Armenteros",186,40.59402,-5.449371
"Castilla León","Salamanca","San Miguel del Robledo",43,40.53638,-6.043535
"Castilla León","Salamanca","La Atalaya",100,40.50245,-6.414223
"Castilla León","Salamanca","Babilafuente",925,40.97716,-5.425566
"Castilla León","Salamanca","Bañobárez",280,40.85113,-6.612907
"Castilla León","Salamanca","Barbadillo",390,40.93208,-5.881299
"Castilla León","Salamanca","Barbalos",73,40.67702,-5.943107
"Castilla León","Salamanca","Barceo",48,41.06123,-6.451808
"Castilla León","Salamanca","Barruecopardo",421,41.07253,-6.662935
"Castilla León","Salamanca","La Bastida",26,40.58504,-6.058626
"Castilla León","Salamanca","Béjar",11957,40.38356,-5.766045
"Castilla León","Salamanca","Beleña",251,40.75113,-5.627549
"Castilla León","Salamanca","Bermellar",131,40.99881,-6.671154
"Castilla León","Salamanca","Berrocal de Huebra",75,40.71792,-5.999515
"Castilla León","Salamanca","Berrocal de Salvatierra",70,40.63333,-5.689317
"Castilla León","Salamanca","Boada",268,40.81601,-6.305747
"Castilla León","Salamanca","El Bodón",245,40.48763,-6.576556
"Castilla León","Salamanca","Bogajo",129,40.90737,-6.529585
"Castilla León","Salamanca","La Bouza",49,40.83541,-6.79514
"Castilla León","Salamanca","Bóveda del Río Almar",196,40.85662,-5.210374
"Castilla León","Salamanca","Brincones",59,41.11181,-6.348364
"Castilla León","Salamanca","Buenamadre",109,40.85742,-6.249917
"Castilla León","Salamanca","Buenavista",365,40.76791,-5.611017
"Castilla León","Salamanca","El Cabaco",225,40.5657,-6.128649
"Castilla León","Salamanca","Cabezabellosa de la Calzada",74,41.0436,-5.490385
"Castilla León","Salamanca","La Cabeza de Béjar",60,40.49598,-5.663539
"Castilla León","Salamanca","Cabeza del Caballo",237,41.13035,-6.559794
"Castilla León","Salamanca","Cabrerizos",4226,40.9785,-5.612863
"Castilla León","Salamanca","Cabrillas",322,40.74129,-6.180253
"Castilla León","Salamanca","Calvarrasa de Abajo",1201,40.94589,-5.553869
"Castilla León","Salamanca","Calvarrasa de Arriba",615,40.90578,-5.592198
"Castilla León","Salamanca","La Calzada de Béjar",85,40.41166,-5.817242
"Castilla León","Salamanca","Calzada de Don Diego",131,40.90603,-5.902259
"Castilla León","Salamanca","Calzada de Valdunciel",700,41.08641,-5.70234
"Castilla León","Salamanca","Campillo de Azaba",142,40.51125,-6.688763
"Castilla León","Salamanca","El Campo de Peñaranda",250,40.98621,-5.25951
"Castilla León","Salamanca","Candelario",843,40.36805,-5.744507
"Castilla León","Salamanca","Canillas de Abajo",70,40.92191,-5.929086
"Castilla León","Salamanca","Cantagallo",279,40.37292,-5.81974
"Castilla León","Salamanca","Cantalapiedra",911,41.12526,-5.183366
"Castilla León","Salamanca","Cantalpino",804,41.05279,-5.328163
"Castilla León","Salamanca","Cantaracillo",190,40.90255,-5.163529
"Castilla León","Salamanca","Carbajosa de la Sagrada",7636,40.93298,-5.651256
"Castilla León","Salamanca","Carpio de Azaba",112,40.59594,-6.646782
"Castilla León","Salamanca","Carrascal de Barregas",1439,40.97805,-5.762423
"Castilla León","Salamanca","Carrascal del Obispo",187,40.76361,-5.999232
"Castilla León","Salamanca","Casafranca",68,40.59192,-5.761326
"Castilla León","Salamanca","Las Casas del Conde",63,40.50578,-6.03938
"Castilla León","Salamanca","Casillas de Flores",168,40.38212,-6.754155
"Castilla León","Salamanca","Castellanos de Moriscos",3051,41.01973,-5.592543
"Castilla León","Salamanca","Castillejo de Martín Viejo",205,40.70037,-6.645669
"Castilla León","Salamanca","Castraz",34,40.70567,-6.33459
"Castilla León","Salamanca","Cepeda",303,40.46525,-6.041499
"Castilla León","Salamanca","Cereceda de la Sierra",62,40.56628,-6.091465
"Castilla León","Salamanca","Cerezal de Peñahorcada",67,41.13045,-6.654368
"Castilla León","Salamanca","Cerralbo",111,40.97469,-6.585999
"Castilla León","Salamanca","El Cerro",365,40.3278,-5.91636
"Castilla León","Salamanca","Cespedosa de Tormes",496,40.54325,-5.581115
"Castilla León","Salamanca","Cilleros de la Bastida",23,40.57613,-6.060939
"Castilla León","Salamanca","Cipérez",225,40.96274,-6.263782
"Castilla León","Salamanca","Ciudad Rodrigo",11846,40.59715,-6.522775
"Castilla León","Salamanca","Coca de Alba",95,40.87778,-5.363412
"Castilla León","Salamanca","Colmenar de Montemayor",173,40.39943,-5.956505
"Castilla León","Salamanca","Cordovilla",108,40.95068,-5.40588
"Castilla León","Salamanca","Cristóbal",162,40.46836,-5.888042
"Castilla León","Salamanca","El Cubo de Don Sancho",377,40.89175,-6.307348
"Castilla León","Salamanca","Chagarcía Medianero",73,40.64942,-5.382174
"Castilla León","Salamanca","Dios le Guarde",125,40.64242,-6.314597
"Castilla León","Salamanca","Doñinos de Ledesma",65,41.01266,-6.033449
"Castilla León","Salamanca","Doñinos de Salamanca",2209,40.96074,-5.746598
"Castilla León","Salamanca","La Encina",100,41.01391,-6.092881
"Castilla León","Salamanca","Encina de San Silvestre",108,41.01391,-6.092881
"Castilla León","Salamanca","Encinas de Abajo",619,40.93458,-5.472084
"Castilla León","Salamanca","Encinas de Arriba",226,40.77135,-5.55873
"Castilla León","Salamanca","Encinasola de los Comendadores",148,41.03008,-6.532548
"Castilla León","Salamanca","Endrinal",204,40.59099,-5.804772
"Castilla León","Salamanca","Escurial de la Sierra",244,40.61677,-5.955336
"Castilla León","Salamanca","Espadaña",34,41.06255,-6.285979
"Castilla León","Salamanca","Espeja",211,40.56349,-6.716844
"Castilla León","Salamanca","Espino de la Orbada",245,41.10724,-5.424438
"Castilla León","Salamanca","Florida de Liébana",244,41.02684,-5.760849
"Castilla León","Salamanca","Forfoleda",204,41.09701,-5.749491
"Castilla León","Salamanca","Frades de la Sierra",167,40.65836,-5.784428
"Castilla León","Salamanca","La Fregeneda",308,40.98792,-6.867124
"Castilla León","Salamanca","Fresnedoso",98,40.43607,-5.710227
"Castilla León","Salamanca","Fresno Alhándiga",181,40.71292,-5.616053
"Castilla León","Salamanca","La Fuente de San Esteban",1279,40.80195,-6.257595
"Castilla León","Salamanca","Fuenteguinaldo",652,40.4288,-6.676706
"Castilla León","Salamanca","Fuenteliante",84,40.87377,-6.573174
"Castilla León","Salamanca","Fuenterroble de Salvatierra",252,40.56471,-5.733921
"Castilla León","Salamanca","Fuentes de Béjar",244,40.50793,-5.694353
"Castilla León","Salamanca","Fuentes de Oñoro",1009,40.59302,-6.81143
"Castilla León","Salamanca","Gajates",140,40.78281,-5.367018
"Castilla León","Salamanca","Galindo y Perahuy",704,40.94322,-5.871698
"Castilla León","Salamanca","Galinduste",400,40.66295,-5.541891
"Castilla León","Salamanca","Galisancho",325,40.74398,-5.554705
"Castilla León","Salamanca","Gallegos de Argañán",264,40.63099,-6.704817
"Castilla León","Salamanca","Gallegos de Solmirón",109,40.53677,-5.447734
"Castilla León","Salamanca","Garcibuey",204,40.51593,-5.994351
"Castilla León","Salamanca","Garcihernández",411,40.86021,-5.432443
"Castilla León","Salamanca","Garcirrey",55,40.90087,-6.130104
"Castilla León","Salamanca","Gejuelo del Barro",31,41.07709,-6.123671
"Castilla León","Salamanca","Golpejas",144,40.99983,-5.906649
"Castilla León","Salamanca","Gomecello",412,41.04295,-5.534461
"Castilla León","Salamanca","Guadramiro",124,41.01742,-6.493218
"Castilla León","Salamanca","Guijo de Ávila",78,40.53165,-5.640107
"Castilla León","Salamanca","Guijuelo",5508,40.55514,-5.673656
"Castilla León","Salamanca","Herguijuela de Ciudad Rodrigo",69,40.45847,-6.523165
"Castilla León","Salamanca","Herguijuela de la Sierra",226,40.44622,-6.072958
"Castilla León","Salamanca","Herguijuela del Campo",62,40.62996,-5.863536
"Castilla León","Salamanca","Hinojosa de Duero",577,40.98623,-6.796194
"Castilla León","Salamanca","Horcajo de Montemayor",101,40.42147,-5.893421
"Castilla León","Salamanca","Horcajo Medianero",205,40.64017,-5.406429
"Castilla León","Salamanca","La Hoya",30,40.40702,-5.699218
"Castilla León","Salamanca","Huerta",285,40.96814,-5.468874
"Castilla León","Salamanca","Iruelos",31,41.13999,-6.328799
"Castilla León","Salamanca","Ituero de Azaba",199,40.48448,-6.691535
"Castilla León","Salamanca","Juzbado",183,41.07771,-5.86131
"Castilla León","Salamanca","Lagunilla",428,40.32401,-5.971256
"Castilla León","Salamanca","Larrodrigo",186,40.73801,-5.44845
"Castilla León","Salamanca","Ledesma",1517,41.09164,-5.998983
"Castilla León","Salamanca","Ledrada",465,40.46936,-5.720025
"Castilla León","Salamanca","Linares de Riofrío",913,40.58448,-5.921306
"Castilla León","Salamanca","Lumbrales",1510,40.93554,-6.717643
"Castilla León","Salamanca","Macotera",1001,40.83105,-5.287003
"Castilla León","Salamanca","Machacón",445,40.92662,-5.524562
"Castilla León","Salamanca","Madroñal",135,40.46426,-6.061899
"Castilla León","Salamanca","El Maíllo",282,40.56622,-6.180847
"Castilla León","Salamanca","Malpartida",80,40.76288,-5.233022
"Castilla León","Salamanca","Mancera de Abajo",197,40.83998,-5.198303
"Castilla León","Salamanca","El Manzano",57,41.17422,-6.28784
"Castilla León","Salamanca","Martiago",250,40.45242,-6.490011
"Castilla León","Salamanca","Martinamor",82,40.80634,-5.599875
"Castilla León","Salamanca","Martín de Yeltes",387,40.77451,-6.290481
"Castilla León","Salamanca","Masueco",251,41.20445,-6.588746
"Castilla León","Salamanca","Castellanos de Villiquera",703,41.05156,-5.693883
"Castilla León","Salamanca","La Mata de Ledesma",101,41.00058,-5.970789
"Castilla León","Salamanca","Matilla de los Caños del Río",613,40.82607,-5.94287
"Castilla León","Salamanca","La Maya",158,40.68756,-5.6135
"Castilla León","Salamanca","Membribe de la Sierra",105,40.68995,-5.806762
"Castilla León","Salamanca","Mieza",176,41.16225,-6.687607
"Castilla León","Salamanca","El Milano",88,41.09248,-6.598022
"Castilla León","Salamanca","Miranda de Azán",447,40.88712,-5.681415
"Castilla León","Salamanca","Miranda del Castañar",381,40.48431,-5.997399
"Castilla León","Salamanca","Mogarraz",252,40.49248,-6.052928
"Castilla León","Salamanca","Molinillo",43,40.46964,-5.944297
"Castilla León","Salamanca","Monforte de la Sierra",53,40.48322,-6.055398
"Castilla León","Salamanca","Monleón",85,40.58582,-5.847236
"Castilla León","Salamanca","Monleras",245,41.18558,-6.226938
"Castilla León","Salamanca","Monsagro",127,40.50462,-6.271527
"Castilla León","Salamanca","Montejo",198,40.6315,-5.623549
"Castilla León","Salamanca","Montemayor del Río",262,40.34851,-5.895109
"Castilla León","Salamanca","Monterrubio de Armuña",1331,41.02808,-5.642549
"Castilla León","Salamanca","Monterrubio de la Sierra",148,40.7571,-5.692359
"Castilla León","Salamanca","Morasverdes",229,40.60159,-6.275622
"Castilla León","Salamanca","Morille",224,40.80613,-5.697661
"Castilla León","Salamanca","Moríñigo",88,40.96955,-5.413916
"Castilla León","Salamanca","Moriscos",566,41.00831,-5.583252
"Castilla León","Salamanca","Moronta",76,40.978,-6.432241
"Castilla León","Salamanca","Mozárbez",510,40.8579,-5.651478
"Castilla León","Salamanca","Narros de Matalayegua",198,40.69866,-5.927592
"Castilla León","Salamanca","Navacarros",133,40.39688,-5.714388
"Castilla León","Salamanca","Nava de Béjar",74,40.47506,-5.677817
"Castilla León","Salamanca","Nava de Francia",120,40.53558,-6.116858
"Castilla León","Salamanca","Nava de Sotrobal",160,40.88955,-5.28644
"Castilla León","Salamanca","Navales",311,40.78886,-5.479877
"Castilla León","Salamanca","Navalmoral de Béjar",56,40.42245,-5.783031
"Castilla León","Salamanca","Navamorales",44,40.47619,-5.477625
"Castilla León","Salamanca","Navarredonda de la Rinconada",151,40.60669,-6.012387
"Castilla León","Salamanca","Navasfrías",362,40.29641,-6.820108
"Castilla León","Salamanca","Negrilla de Palencia",76,41.0921,-5.593187
"Castilla León","Salamanca","Olmedo de Camaces",94,40.87916,-6.623679
"Castilla León","Salamanca","La Orbada",182,41.1032,-5.485153
"Castilla León","Salamanca","Pajares de la Laguna",114,41.08759,-5.509055
"Castilla León","Salamanca","Palacios del Arzobispo",151,41.16558,-5.890038
"Castilla León","Salamanca","Palaciosrubios",299,41.05256,-5.19534
"Castilla León","Salamanca","Palencia de Negrilla",138,41.09387,-5.602361
"Castilla León","Salamanca","Parada de Arriba",272,40.98705,-5.792649
"Castilla León","Salamanca","Parada de Rubiales",241,41.14724,-5.434347
"Castilla León","Salamanca","Paradinas de San Juan",384,40.98353,-5.153312
"Castilla León","Salamanca","Pastores",56,40.51513,-6.509323
"Castilla León","Salamanca","El Payo",313,40.2875,-6.726484
"Castilla León","Salamanca","Pedraza de Alba",220,40.75438,-5.375294
"Castilla León","Salamanca","Pedrosillo de Alba",124,40.82254,-5.395449
"Castilla León","Salamanca","Pedrosillo de los Aires",314,40.71452,-5.705029
"Castilla León","Salamanca","Pedrosillo el Ralo",135,41.06291,-5.549843
"Castilla León","Salamanca","El Pedroso de la Armuña",215,41.08026,-5.399736
"Castilla León","Salamanca","Pelabravo",1366,40.93669,-5.578127
"Castilla León","Salamanca","Pelarrodríguez",159,40.88746,-6.212831
"Castilla León","Salamanca","Pelayos",72,40.64911,-5.574761
"Castilla León","Salamanca","La Peña",70,41.1749,-6.519328
"Castilla León","Salamanca","Peñacaballera",153,40.34411,-5.860608
"Castilla León","Salamanca","Peñaparda",308,40.32071,-6.670239
"Castilla León","Salamanca","Peñaranda de Bracamonte",6063,40.90394,-5.202896
"Castilla León","Salamanca","Peñarandilla",181,40.88219,-5.39209
"Castilla León","Salamanca","Peralejos de Abajo",171,41.00555,-6.364386
"Castilla León","Salamanca","Peralejos de Arriba",35,41.00661,-6.333561
"Castilla León","Salamanca","Pereña de la Ribera",314,41.24044,-6.523911
"Castilla León","Salamanca","Peromingo",122,40.46433,-5.772683
"Castilla León","Salamanca","Pinedas",94,40.44534,-5.960092
"Castilla León","Salamanca","El Pino de Tormes",149,41.03981,-5.792688
"Castilla León","Salamanca","Pitiegua",182,41.06145,-5.467938
"Castilla León","Salamanca","Pizarral",64,40.61612,-5.652822
"Castilla León","Salamanca","Poveda de las Cintas",194,41.04737,-5.262202
"Castilla León","Salamanca","Pozos de Hinojo",52,40.91237,-6.411281
"Castilla León","Salamanca","Puebla de Azaba",142,40.44751,-6.747759
"Castilla León","Salamanca","Puebla de San Medel",33,40.51145,-5.736328
"Castilla León","Salamanca","Puebla de Yeltes",142,40.62649,-6.18216
"Castilla León","Salamanca","Puente del Congosto",225,40.48934,-5.526989
"Castilla León","Salamanca","Puertas",65,41.0968,-6.287927
"Castilla León","Salamanca","Puerto de Béjar",352,40.35133,-5.837565
"Castilla León","Salamanca","Puerto Seguro",55,40.82635,-6.761016
